rok,pohlavi,vek_kod,vek_nazev,okres_lau_kod,okres_nazev,kraj_nuts_kod,kraj_nazev,pocet_vysetrenych,pocet_abnormalnich
2012,Z,66025059,25–59 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,23121,1405
2012,Z,66025059,25–59 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,38014,3199
2013,Z,66025059,25–59 let,CZ0100,Praha,CZ010,Hlavní město Praha,162126,6087
2013,Z,66025059,25–59 let,CZ0201,Benešov,CZ020,Středočeský kraj,13118,842
2013,Z,66025059,25–59 let,CZ0202,Beroun,CZ020,Středočeský kraj,12396,495
2013,Z,66025059,25–59 let,CZ0203,Kladno,CZ020,Středočeský kraj,21561,800
2013,Z,66025059,25–59 let,CZ0204,Kolín,CZ020,Středočeský kraj,13183,493
2013,Z,66025059,25–59 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,9833,325
2013,Z,66025059,25–59 let,CZ0206,Mělník,CZ020,Středočeský kraj,13981,551
2013,Z,66025059,25–59 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,19137,842
2013,Z,66025059,25–59 let,CZ0208,Nymburk,CZ020,Středočeský kraj,12978,439
2013,Z,66025059,25–59 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,23515,954
2013,Z,66025059,25–59 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,19487,751
2013,Z,66025059,25–59 let,CZ020B,Příbram,CZ020,Středočeský kraj,16216,1007
2013,Z,66025059,25–59 let,CZ020C,Rakovník,CZ020,Středočeský kraj,7973,379
2013,Z,66025059,25–59 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,28800,1626
2013,Z,66025059,25–59 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,8998,344
2013,Z,66025059,25–59 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,13247,338
2013,Z,66025059,25–59 let,CZ0314,Písek,CZ031,Jihočeský kraj,9549,264
2013,Z,66025059,25–59 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,6660,294
2013,Z,66025059,25–59 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,9260,364
2013,Z,66025059,25–59 let,CZ0317,Tábor,CZ031,Jihočeský kraj,15428,897
2013,Z,66025059,25–59 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,8695,318
2013,Z,66025059,25–59 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,11221,446
2013,Z,66025059,25–59 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,27088,1147
2013,Z,66025059,25–59 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,8753,294
2013,Z,66025059,25–59 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,11418,454
2013,Z,66025059,25–59 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,6370,236
2013,Z,66025059,25–59 let,CZ0327,Tachov,CZ032,Plzeňský kraj,7697,318
2013,Z,66025059,25–59 let,CZ0411,Cheb,CZ041,Karlovarský kraj,11127,566
2013,Z,66025059,25–59 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,13831,1180
2013,Z,66025059,25–59 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,11617,776
2013,Z,66025059,25–59 let,CZ0421,Děčín,CZ042,Ústecký kraj,15272,885
2013,Z,66025059,25–59 let,CZ0422,Chomutov,CZ042,Ústecký kraj,17065,1057
2013,Z,66025059,25–59 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,16104,407
2013,Z,66025059,25–59 let,CZ0424,Louny,CZ042,Ústecký kraj,10513,382
2013,Z,66025059,25–59 let,CZ0425,Most,CZ042,Ústecký kraj,14731,819
2013,Z,66025059,25–59 let,CZ0426,Teplice,CZ042,Ústecký kraj,15151,725
2013,Z,66025059,25–59 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,15262,358
2013,Z,66025059,25–59 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,12995,642
2013,Z,66025059,25–59 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,12383,524
2013,Z,66025059,25–59 let,CZ0513,Liberec,CZ051,Liberecký kraj,22649,733
2013,Z,66025059,25–59 let,CZ0514,Semily,CZ051,Liberecký kraj,10068,382
2013,Z,66025059,25–59 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,22164,556
2013,Z,66025059,25–59 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,11182,440
2013,Z,66025059,25–59 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,15571,377
2013,Z,66025059,25–59 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,11111,237
2013,Z,66025059,25–59 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,15111,519
2013,Z,66025059,25–59 let,CZ0531,Chrudim,CZ053,Pardubický kraj,15613,463
2013,Z,66025059,25–59 let,CZ0532,Pardubice,CZ053,Pardubický kraj,24777,759
2013,Z,66025059,25–59 let,CZ0533,Svitavy,CZ053,Pardubický kraj,14303,467
2013,Z,66025059,25–59 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,19351,649
2013,Z,66025059,25–59 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,12802,286
2013,Z,66025059,25–59 let,CZ0632,Jihlava,CZ063,Vysočina,15697,606
2013,Z,66025059,25–59 let,CZ0633,Pelhřimov,CZ063,Vysočina,9883,213
2013,Z,66025059,25–59 let,CZ0634,Třebíč,CZ063,Vysočina,16149,594
2013,Z,66025059,25–59 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,15418,487
2013,Z,66025059,25–59 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,13936,625
2013,Z,66025059,25–59 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,51166,3103
2013,Z,66025059,25–59 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,29949,1667
2013,Z,66025059,25–59 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,16118,607
2013,Z,66025059,25–59 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,18532,734
2013,Z,66025059,25–59 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,12341,574
2013,Z,66025059,25–59 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,14452,570
2013,Z,66025059,25–59 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,3836,173
2013,Z,66025059,25–59 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,33012,1708
2013,Z,66025059,25–59 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,15327,572
2013,Z,66025059,25–59 let,CZ0714,Přerov,CZ071,Olomoucký kraj,17013,794
2013,Z,66025059,25–59 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,16077,618
2013,Z,66025059,25–59 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,14060,292
2013,Z,66025059,25–59 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,19253,399
2013,Z,66025059,25–59 let,CZ0723,Vsetín,CZ072,Zlínský kraj,19661,871
2013,Z,66025059,25–59 let,CZ0724,Zlín,CZ072,Zlínský kraj,25573,715
2013,Z,66025059,25–59 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,12137,619
2013,Z,66025059,25–59 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,27457,1497
2013,Z,66025059,25–59 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,30944,2368
2013,Z,66025059,25–59 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,20572,1356
2013,Z,66025059,25–59 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,24940,1750
2013,Z,66025059,25–59 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,41181,2921
2014,Z,66025059,25–59 let,CZ0100,Praha,CZ010,Hlavní město Praha,162385,6184
2014,Z,66025059,25–59 let,CZ0201,Benešov,CZ020,Středočeský kraj,12951,645
2014,Z,66025059,25–59 let,CZ0202,Beroun,CZ020,Středočeský kraj,12092,440
2014,Z,66025059,25–59 let,CZ0203,Kladno,CZ020,Středočeský kraj,21083,730
2014,Z,66025059,25–59 let,CZ0204,Kolín,CZ020,Středočeský kraj,12990,563
2014,Z,66025059,25–59 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,9867,413
2014,Z,66025059,25–59 let,CZ0206,Mělník,CZ020,Středočeský kraj,14222,567
2014,Z,66025059,25–59 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,19245,803
2014,Z,66025059,25–59 let,CZ0208,Nymburk,CZ020,Středočeský kraj,12926,454
2014,Z,66025059,25–59 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,23778,852
2014,Z,66025059,25–59 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,19486,729
2014,Z,66025059,25–59 let,CZ020B,Příbram,CZ020,Středočeský kraj,16029,822
2014,Z,66025059,25–59 let,CZ020C,Rakovník,CZ020,Středočeský kraj,7762,407
2014,Z,66025059,25–59 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,28534,1352
2014,Z,66025059,25–59 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,8482,262
2014,Z,66025059,25–59 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,13150,330
2014,Z,66025059,25–59 let,CZ0314,Písek,CZ031,Jihočeský kraj,9222,252
2014,Z,66025059,25–59 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,6549,250
2014,Z,66025059,25–59 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,9058,322
2014,Z,66025059,25–59 let,CZ0317,Tábor,CZ031,Jihočeský kraj,14436,760
2014,Z,66025059,25–59 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,8540,260
2014,Z,66025059,25–59 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,11005,369
2014,Z,66025059,25–59 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,26452,987
2014,Z,66025059,25–59 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,8568,284
2014,Z,66025059,25–59 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,11107,390
2014,Z,66025059,25–59 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,6317,238
2014,Z,66025059,25–59 let,CZ0327,Tachov,CZ032,Plzeňský kraj,7306,286
2014,Z,66025059,25–59 let,CZ0411,Cheb,CZ041,Karlovarský kraj,11066,499
2014,Z,66025059,25–59 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,13721,1177
2014,Z,66025059,25–59 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,11342,793
2014,Z,66025059,25–59 let,CZ0421,Děčín,CZ042,Ústecký kraj,15138,758
2014,Z,66025059,25–59 let,CZ0422,Chomutov,CZ042,Ústecký kraj,16397,798
2014,Z,66025059,25–59 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,16580,406
2014,Z,66025059,25–59 let,CZ0424,Louny,CZ042,Ústecký kraj,10577,343
2014,Z,66025059,25–59 let,CZ0425,Most,CZ042,Ústecký kraj,13949,668
2014,Z,66025059,25–59 let,CZ0426,Teplice,CZ042,Ústecký kraj,14943,671
2014,Z,66025059,25–59 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,15056,311
2014,Z,66025059,25–59 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,12854,550
2014,Z,66025059,25–59 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,11909,510
2014,Z,66025059,25–59 let,CZ0513,Liberec,CZ051,Liberecký kraj,22597,723
2014,Z,66025059,25–59 let,CZ0514,Semily,CZ051,Liberecký kraj,10052,383
2014,Z,66025059,25–59 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,21842,755
2014,Z,66025059,25–59 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,10916,468
2014,Z,66025059,25–59 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,15476,561
2014,Z,66025059,25–59 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,10683,396
2014,Z,66025059,25–59 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,14644,680
2014,Z,66025059,25–59 let,CZ0531,Chrudim,CZ053,Pardubický kraj,15207,595
2014,Z,66025059,25–59 let,CZ0532,Pardubice,CZ053,Pardubický kraj,23947,1037
2014,Z,66025059,25–59 let,CZ0533,Svitavy,CZ053,Pardubický kraj,14081,826
2014,Z,66025059,25–59 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,19100,981
2014,Z,66025059,25–59 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,12568,307
2014,Z,66025059,25–59 let,CZ0632,Jihlava,CZ063,Vysočina,15610,622
2014,Z,66025059,25–59 let,CZ0633,Pelhřimov,CZ063,Vysočina,9592,208
2014,Z,66025059,25–59 let,CZ0634,Třebíč,CZ063,Vysočina,15512,553
2014,Z,66025059,25–59 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,14813,364
2014,Z,66025059,25–59 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,13766,549
2014,Z,66025059,25–59 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,51202,2830
2014,Z,66025059,25–59 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,29741,1529
2014,Z,66025059,25–59 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,15690,562
2014,Z,66025059,25–59 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,18634,646
2014,Z,66025059,25–59 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,11814,496
2014,Z,66025059,25–59 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,14527,513
2014,Z,66025059,25–59 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,3922,162
2014,Z,66025059,25–59 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,33313,1712
2014,Z,66025059,25–59 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,15191,526
2014,Z,66025059,25–59 let,CZ0714,Přerov,CZ071,Olomoucký kraj,16939,753
2014,Z,66025059,25–59 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,16046,543
2014,Z,66025059,25–59 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,14079,266
2014,Z,66025059,25–59 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,18406,339
2014,Z,66025059,25–59 let,CZ0723,Vsetín,CZ072,Zlínský kraj,20018,809
2014,Z,66025059,25–59 let,CZ0724,Zlín,CZ072,Zlínský kraj,25074,729
2014,Z,66025059,25–59 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,12127,556
2014,Z,66025059,25–59 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,27282,1701
2014,Z,66025059,25–59 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,31101,2329
2014,Z,66025059,25–59 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,20735,1203
2014,Z,66025059,25–59 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,24730,1558
2014,Z,66025059,25–59 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,41432,2991
2015,Z,66025059,25–59 let,CZ0100,Praha,CZ010,Hlavní město Praha,168052,6639
2015,Z,66025059,25–59 let,CZ0201,Benešov,CZ020,Středočeský kraj,13139,592
2015,Z,66025059,25–59 let,CZ0202,Beroun,CZ020,Středočeský kraj,12199,493
2015,Z,66025059,25–59 let,CZ0203,Kladno,CZ020,Středočeský kraj,21910,803
2015,Z,66025059,25–59 let,CZ0204,Kolín,CZ020,Středočeský kraj,13360,554
2015,Z,66025059,25–59 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,10196,368
2015,Z,66025059,25–59 let,CZ0206,Mělník,CZ020,Středočeský kraj,14157,613
2015,Z,66025059,25–59 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,19638,906
2015,Z,66025059,25–59 let,CZ0208,Nymburk,CZ020,Středočeský kraj,12744,372
2015,Z,66025059,25–59 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,24748,963
2015,Z,66025059,25–59 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,20285,854
2015,Z,66025059,25–59 let,CZ020B,Příbram,CZ020,Středočeský kraj,15843,896
2015,Z,66025059,25–59 let,CZ020C,Rakovník,CZ020,Středočeský kraj,7886,375
2015,Z,66025059,25–59 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,29242,1423
2015,Z,66025059,25–59 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,8912,359
2015,Z,66025059,25–59 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,12821,396
2015,Z,66025059,25–59 let,CZ0314,Písek,CZ031,Jihočeský kraj,9450,249
2015,Z,66025059,25–59 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,6377,251
2015,Z,66025059,25–59 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,9186,369
2015,Z,66025059,25–59 let,CZ0317,Tábor,CZ031,Jihočeský kraj,14815,732
2015,Z,66025059,25–59 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,8642,285
2015,Z,66025059,25–59 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,11078,408
2015,Z,66025059,25–59 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,26670,1100
2015,Z,66025059,25–59 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,8511,315
2015,Z,66025059,25–59 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,11220,415
2015,Z,66025059,25–59 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,6295,256
2015,Z,66025059,25–59 let,CZ0327,Tachov,CZ032,Plzeňský kraj,7271,317
2015,Z,66025059,25–59 let,CZ0411,Cheb,CZ041,Karlovarský kraj,11014,508
2015,Z,66025059,25–59 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,14911,874
2015,Z,66025059,25–59 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,12097,747
2015,Z,66025059,25–59 let,CZ0421,Děčín,CZ042,Ústecký kraj,15286,776
2015,Z,66025059,25–59 let,CZ0422,Chomutov,CZ042,Ústecký kraj,16593,773
2015,Z,66025059,25–59 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,16348,408
2015,Z,66025059,25–59 let,CZ0424,Louny,CZ042,Ústecký kraj,10894,416
2015,Z,66025059,25–59 let,CZ0425,Most,CZ042,Ústecký kraj,14065,707
2015,Z,66025059,25–59 let,CZ0426,Teplice,CZ042,Ústecký kraj,15297,624
2015,Z,66025059,25–59 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,14954,341
2015,Z,66025059,25–59 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,12806,491
2015,Z,66025059,25–59 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,11888,483
2015,Z,66025059,25–59 let,CZ0513,Liberec,CZ051,Liberecký kraj,22474,660
2015,Z,66025059,25–59 let,CZ0514,Semily,CZ051,Liberecký kraj,10091,372
2015,Z,66025059,25–59 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,21344,663
2015,Z,66025059,25–59 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,10903,432
2015,Z,66025059,25–59 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,15374,374
2015,Z,66025059,25–59 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,10682,224
2015,Z,66025059,25–59 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,14540,486
2015,Z,66025059,25–59 let,CZ0531,Chrudim,CZ053,Pardubický kraj,15322,484
2015,Z,66025059,25–59 let,CZ0532,Pardubice,CZ053,Pardubický kraj,23963,638
2015,Z,66025059,25–59 let,CZ0533,Svitavy,CZ053,Pardubický kraj,14390,546
2015,Z,66025059,25–59 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,19001,648
2015,Z,66025059,25–59 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,12575,287
2015,Z,66025059,25–59 let,CZ0632,Jihlava,CZ063,Vysočina,15672,648
2015,Z,66025059,25–59 let,CZ0633,Pelhřimov,CZ063,Vysočina,9786,252
2015,Z,66025059,25–59 let,CZ0634,Třebíč,CZ063,Vysočina,15699,514
2015,Z,66025059,25–59 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,15322,483
2015,Z,66025059,25–59 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,13846,543
2015,Z,66025059,25–59 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,50579,2476
2015,Z,66025059,25–59 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,29834,1370
2015,Z,66025059,25–59 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,15636,452
2015,Z,66025059,25–59 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,18759,601
2015,Z,66025059,25–59 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,11492,546
2015,Z,66025059,25–59 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,14422,453
2015,Z,66025059,25–59 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,3876,192
2015,Z,66025059,25–59 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,34219,2183
2015,Z,66025059,25–59 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,15251,647
2015,Z,66025059,25–59 let,CZ0714,Přerov,CZ071,Olomoucký kraj,17152,772
2015,Z,66025059,25–59 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,16031,622
2015,Z,66025059,25–59 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,13927,252
2015,Z,66025059,25–59 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,18978,362
2015,Z,66025059,25–59 let,CZ0723,Vsetín,CZ072,Zlínský kraj,20231,668
2015,Z,66025059,25–59 let,CZ0724,Zlín,CZ072,Zlínský kraj,24921,709
2015,Z,66025059,25–59 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,11880,520
2015,Z,66025059,25–59 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,28006,1341
2015,Z,66025059,25–59 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,31907,1889
2015,Z,66025059,25–59 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,20978,1138
