rok,pohlavi,vek_kod,vek_nazev,okres_lau_kod,okres_nazev,kraj_nuts_kod,kraj_nazev,pocet_vysetrenych,pocet_abnormalnich
2018,Z,66025059,25–59 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,24906,928
2018,Z,66025059,25–59 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,41444,1980
2019,Z,66025059,25–59 let,CZ0100,Praha,CZ010,Hlavní město Praha,178140,6955
2019,Z,66025059,25–59 let,CZ0201,Benešov,CZ020,Středočeský kraj,13418,404
2019,Z,66025059,25–59 let,CZ0202,Beroun,CZ020,Středočeský kraj,13082,368
2019,Z,66025059,25–59 let,CZ0203,Kladno,CZ020,Středočeský kraj,22744,673
2019,Z,66025059,25–59 let,CZ0204,Kolín,CZ020,Středočeský kraj,14322,455
2019,Z,66025059,25–59 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,10228,201
2019,Z,66025059,25–59 let,CZ0206,Mělník,CZ020,Středočeský kraj,14965,626
2019,Z,66025059,25–59 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,19984,751
2019,Z,66025059,25–59 let,CZ0208,Nymburk,CZ020,Středočeský kraj,13822,408
2019,Z,66025059,25–59 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,26679,1088
2019,Z,66025059,25–59 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,21397,855
2019,Z,66025059,25–59 let,CZ020B,Příbram,CZ020,Středočeský kraj,15836,854
2019,Z,66025059,25–59 let,CZ020C,Rakovník,CZ020,Středočeský kraj,8014,282
2019,Z,66025059,25–59 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,29762,866
2019,Z,66025059,25–59 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,9072,256
2019,Z,66025059,25–59 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,12613,259
2019,Z,66025059,25–59 let,CZ0314,Písek,CZ031,Jihočeský kraj,9492,282
2019,Z,66025059,25–59 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,6442,188
2019,Z,66025059,25–59 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,9033,264
2019,Z,66025059,25–59 let,CZ0317,Tábor,CZ031,Jihočeský kraj,14475,490
2019,Z,66025059,25–59 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,8790,224
2019,Z,66025059,25–59 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,10977,375
2019,Z,66025059,25–59 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,26833,761
2019,Z,66025059,25–59 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,8721,235
2019,Z,66025059,25–59 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,11526,311
2019,Z,66025059,25–59 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,6650,212
2019,Z,66025059,25–59 let,CZ0327,Tachov,CZ032,Plzeňský kraj,7153,231
2019,Z,66025059,25–59 let,CZ0411,Cheb,CZ041,Karlovarský kraj,11135,374
2019,Z,66025059,25–59 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,15430,575
2019,Z,66025059,25–59 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,12080,548
2019,Z,66025059,25–59 let,CZ0421,Děčín,CZ042,Ústecký kraj,15888,540
2019,Z,66025059,25–59 let,CZ0422,Chomutov,CZ042,Ústecký kraj,16906,528
2019,Z,66025059,25–59 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,16840,310
2019,Z,66025059,25–59 let,CZ0424,Louny,CZ042,Ústecký kraj,10945,311
2019,Z,66025059,25–59 let,CZ0425,Most,CZ042,Ústecký kraj,14040,478
2019,Z,66025059,25–59 let,CZ0426,Teplice,CZ042,Ústecký kraj,16562,528
2019,Z,66025059,25–59 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,16068,322
2019,Z,66025059,25–59 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,12338,404
2019,Z,66025059,25–59 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,11458,411
2019,Z,66025059,25–59 let,CZ0513,Liberec,CZ051,Liberecký kraj,22534,565
2019,Z,66025059,25–59 let,CZ0514,Semily,CZ051,Liberecký kraj,10113,316
2019,Z,66025059,25–59 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,22309,965
2019,Z,66025059,25–59 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,11217,438
2019,Z,66025059,25–59 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,15395,396
2019,Z,66025059,25–59 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,10952,284
2019,Z,66025059,25–59 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,14981,539
2019,Z,66025059,25–59 let,CZ0531,Chrudim,CZ053,Pardubický kraj,15619,412
2019,Z,66025059,25–59 let,CZ0532,Pardubice,CZ053,Pardubický kraj,24828,727
2019,Z,66025059,25–59 let,CZ0533,Svitavy,CZ053,Pardubický kraj,14172,480
2019,Z,66025059,25–59 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,19305,575
2019,Z,66025059,25–59 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,13316,306
2019,Z,66025059,25–59 let,CZ0632,Jihlava,CZ063,Vysočina,15726,396
2019,Z,66025059,25–59 let,CZ0633,Pelhřimov,CZ063,Vysočina,9933,174
2019,Z,66025059,25–59 let,CZ0634,Třebíč,CZ063,Vysočina,15699,385
2019,Z,66025059,25–59 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,15558,375
2019,Z,66025059,25–59 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,14267,403
2019,Z,66025059,25–59 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,53807,1722
2019,Z,66025059,25–59 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,31581,1043
2019,Z,66025059,25–59 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,16039,377
2019,Z,66025059,25–59 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,19533,466
2019,Z,66025059,25–59 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,12569,384
2019,Z,66025059,25–59 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,14871,351
2019,Z,66025059,25–59 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,3790,140
2019,Z,66025059,25–59 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,34978,1142
2019,Z,66025059,25–59 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,15419,433
2019,Z,66025059,25–59 let,CZ0714,Přerov,CZ071,Olomoucký kraj,17202,640
2019,Z,66025059,25–59 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,17552,538
2019,Z,66025059,25–59 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,14078,273
2019,Z,66025059,25–59 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,18905,295
2019,Z,66025059,25–59 let,CZ0723,Vsetín,CZ072,Zlínský kraj,20137,563
2019,Z,66025059,25–59 let,CZ0724,Zlín,CZ072,Zlínský kraj,25498,615
2019,Z,66025059,25–59 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,11887,485
2019,Z,66025059,25–59 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,29623,1050
2019,Z,66025059,25–59 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,31831,1344
2019,Z,66025059,25–59 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,20204,830
2019,Z,66025059,25–59 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,25910,1173
2019,Z,66025059,25–59 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,42514,2020
2020,Z,66025059,25–59 let,CZ0100,Praha,CZ010,Hlavní město Praha,169475,7040
2020,Z,66025059,25–59 let,CZ0201,Benešov,CZ020,Středočeský kraj,12556,371
2020,Z,66025059,25–59 let,CZ0202,Beroun,CZ020,Středočeský kraj,12189,349
2020,Z,66025059,25–59 let,CZ0203,Kladno,CZ020,Středočeský kraj,21822,682
2020,Z,66025059,25–59 let,CZ0204,Kolín,CZ020,Středočeský kraj,13507,411
2020,Z,66025059,25–59 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,9779,234
2020,Z,66025059,25–59 let,CZ0206,Mělník,CZ020,Středočeský kraj,13882,581
2020,Z,66025059,25–59 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,19306,745
2020,Z,66025059,25–59 let,CZ0208,Nymburk,CZ020,Středočeský kraj,13426,405
2020,Z,66025059,25–59 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,25791,1089
2020,Z,66025059,25–59 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,20655,838
2020,Z,66025059,25–59 let,CZ020B,Příbram,CZ020,Středočeský kraj,15168,815
2020,Z,66025059,25–59 let,CZ020C,Rakovník,CZ020,Středočeský kraj,7599,276
2020,Z,66025059,25–59 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,28267,911
2020,Z,66025059,25–59 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,8500,264
2020,Z,66025059,25–59 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,11790,293
2020,Z,66025059,25–59 let,CZ0314,Písek,CZ031,Jihočeský kraj,8802,263
2020,Z,66025059,25–59 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,5871,191
2020,Z,66025059,25–59 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,8381,260
2020,Z,66025059,25–59 let,CZ0317,Tábor,CZ031,Jihočeský kraj,13529,447
2020,Z,66025059,25–59 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,8418,193
2020,Z,66025059,25–59 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,10232,338
2020,Z,66025059,25–59 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,24945,792
2020,Z,66025059,25–59 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,8149,231
2020,Z,66025059,25–59 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,10641,307
2020,Z,66025059,25–59 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,6299,186
2020,Z,66025059,25–59 let,CZ0327,Tachov,CZ032,Plzeňský kraj,6662,203
2020,Z,66025059,25–59 let,CZ0411,Cheb,CZ041,Karlovarský kraj,10792,336
2020,Z,66025059,25–59 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,14576,615
2020,Z,66025059,25–59 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,11162,508
2020,Z,66025059,25–59 let,CZ0421,Děčín,CZ042,Ústecký kraj,15064,477
2020,Z,66025059,25–59 let,CZ0422,Chomutov,CZ042,Ústecký kraj,15493,475
2020,Z,66025059,25–59 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,16146,365
2020,Z,66025059,25–59 let,CZ0424,Louny,CZ042,Ústecký kraj,10553,314
2020,Z,66025059,25–59 let,CZ0425,Most,CZ042,Ústecký kraj,12897,424
2020,Z,66025059,25–59 let,CZ0426,Teplice,CZ042,Ústecký kraj,16175,502
2020,Z,66025059,25–59 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,15020,289
2020,Z,66025059,25–59 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,11484,368
2020,Z,66025059,25–59 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,10493,392
2020,Z,66025059,25–59 let,CZ0513,Liberec,CZ051,Liberecký kraj,21081,543
2020,Z,66025059,25–59 let,CZ0514,Semily,CZ051,Liberecký kraj,9609,345
2020,Z,66025059,25–59 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,21197,785
2020,Z,66025059,25–59 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,10896,453
2020,Z,66025059,25–59 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,14438,324
2020,Z,66025059,25–59 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,10370,243
2020,Z,66025059,25–59 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,14079,497
2020,Z,66025059,25–59 let,CZ0531,Chrudim,CZ053,Pardubický kraj,15001,336
2020,Z,66025059,25–59 let,CZ0532,Pardubice,CZ053,Pardubický kraj,23448,622
2020,Z,66025059,25–59 let,CZ0533,Svitavy,CZ053,Pardubický kraj,13115,366
2020,Z,66025059,25–59 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,17908,506
2020,Z,66025059,25–59 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,12561,250
2020,Z,66025059,25–59 let,CZ0632,Jihlava,CZ063,Vysočina,14843,433
2020,Z,66025059,25–59 let,CZ0633,Pelhřimov,CZ063,Vysočina,8856,182
2020,Z,66025059,25–59 let,CZ0634,Třebíč,CZ063,Vysočina,14479,392
2020,Z,66025059,25–59 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,14582,391
2020,Z,66025059,25–59 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,13103,374
2020,Z,66025059,25–59 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,50638,1866
2020,Z,66025059,25–59 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,30204,1165
2020,Z,66025059,25–59 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,15152,442
2020,Z,66025059,25–59 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,18428,514
2020,Z,66025059,25–59 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,11972,430
2020,Z,66025059,25–59 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,14148,362
2020,Z,66025059,25–59 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,3368,142
2020,Z,66025059,25–59 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,32512,1037
2020,Z,66025059,25–59 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,14970,431
2020,Z,66025059,25–59 let,CZ0714,Přerov,CZ071,Olomoucký kraj,15892,512
2020,Z,66025059,25–59 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,15946,524
2020,Z,66025059,25–59 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,12807,255
2020,Z,66025059,25–59 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,17655,301
2020,Z,66025059,25–59 let,CZ0723,Vsetín,CZ072,Zlínský kraj,18954,493
2020,Z,66025059,25–59 let,CZ0724,Zlín,CZ072,Zlínský kraj,24066,521
2020,Z,66025059,25–59 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,10967,463
2020,Z,66025059,25–59 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,29030,996
2020,Z,66025059,25–59 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,29779,1218
2020,Z,66025059,25–59 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,18888,631
2020,Z,66025059,25–59 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,24546,1030
2020,Z,66025059,25–59 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,40723,1801
2021,Z,66025059,25–59 let,CZ0100,Praha,CZ010,Hlavní město Praha,176162,6798
2021,Z,66025059,25–59 let,CZ0201,Benešov,CZ020,Středočeský kraj,13290,435
2021,Z,66025059,25–59 let,CZ0202,Beroun,CZ020,Středočeský kraj,13114,372
2021,Z,66025059,25–59 let,CZ0203,Kladno,CZ020,Středočeský kraj,22784,703
2021,Z,66025059,25–59 let,CZ0204,Kolín,CZ020,Středočeský kraj,14511,424
2021,Z,66025059,25–59 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,10020,256
2021,Z,66025059,25–59 let,CZ0206,Mělník,CZ020,Středočeský kraj,14851,547
2021,Z,66025059,25–59 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,19608,675
2021,Z,66025059,25–59 let,CZ0208,Nymburk,CZ020,Středočeský kraj,13938,416
2021,Z,66025059,25–59 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,27336,1037
2021,Z,66025059,25–59 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,21852,862
2021,Z,66025059,25–59 let,CZ020B,Příbram,CZ020,Středočeský kraj,16146,560
2021,Z,66025059,25–59 let,CZ020C,Rakovník,CZ020,Středočeský kraj,7760,310
2021,Z,66025059,25–59 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,29212,828
2021,Z,66025059,25–59 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,8876,256
2021,Z,66025059,25–59 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,12751,299
2021,Z,66025059,25–59 let,CZ0314,Písek,CZ031,Jihočeský kraj,9626,316
2021,Z,66025059,25–59 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,6130,192
2021,Z,66025059,25–59 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,9014,239
2021,Z,66025059,25–59 let,CZ0317,Tábor,CZ031,Jihočeský kraj,13936,397
2021,Z,66025059,25–59 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,8058,194
2021,Z,66025059,25–59 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,10876,356
2021,Z,66025059,25–59 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,26360,776
2021,Z,66025059,25–59 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,9621,277
2021,Z,66025059,25–59 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,11339,354
2021,Z,66025059,25–59 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,6646,204
2021,Z,66025059,25–59 let,CZ0327,Tachov,CZ032,Plzeňský kraj,6979,216
2021,Z,66025059,25–59 let,CZ0411,Cheb,CZ041,Karlovarský kraj,11119,331
2021,Z,66025059,25–59 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,14739,483
2021,Z,66025059,25–59 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,11416,478
2021,Z,66025059,25–59 let,CZ0421,Děčín,CZ042,Ústecký kraj,15669,436
2021,Z,66025059,25–59 let,CZ0422,Chomutov,CZ042,Ústecký kraj,16611,490
2021,Z,66025059,25–59 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,16429,373
2021,Z,66025059,25–59 let,CZ0424,Louny,CZ042,Ústecký kraj,10962,406
2021,Z,66025059,25–59 let,CZ0425,Most,CZ042,Ústecký kraj,13316,435
2021,Z,66025059,25–59 let,CZ0426,Teplice,CZ042,Ústecký kraj,16794,540
2021,Z,66025059,25–59 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,15550,333
2021,Z,66025059,25–59 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,12368,331
2021,Z,66025059,25–59 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,11146,370
2021,Z,66025059,25–59 let,CZ0513,Liberec,CZ051,Liberecký kraj,21122,567
2021,Z,66025059,25–59 let,CZ0514,Semily,CZ051,Liberecký kraj,9626,295
2021,Z,66025059,25–59 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,22005,871
2021,Z,66025059,25–59 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,11061,405
2021,Z,66025059,25–59 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,15106,342
2021,Z,66025059,25–59 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,10510,245
2021,Z,66025059,25–59 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,14954,479
2021,Z,66025059,25–59 let,CZ0531,Chrudim,CZ053,Pardubický kraj,15019,335
2021,Z,66025059,25–59 let,CZ0532,Pardubice,CZ053,Pardubický kraj,24295,576
2021,Z,66025059,25–59 let,CZ0533,Svitavy,CZ053,Pardubický kraj,13897,403
2021,Z,66025059,25–59 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,18820,452
2021,Z,66025059,25–59 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,12816,360
2021,Z,66025059,25–59 let,CZ0632,Jihlava,CZ063,Vysočina,15189,417
2021,Z,66025059,25–59 let,CZ0633,Pelhřimov,CZ063,Vysočina,9910,184
2021,Z,66025059,25–59 let,CZ0634,Třebíč,CZ063,Vysočina,14996,438
2021,Z,66025059,25–59 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,15116,550
2021,Z,66025059,25–59 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,13980,472
2021,Z,66025059,25–59 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,53208,2319
2021,Z,66025059,25–59 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,31667,1409
2021,Z,66025059,25–59 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,15369,499
2021,Z,66025059,25–59 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,19254,636
2021,Z,66025059,25–59 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,12751,482
2021,Z,66025059,25–59 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,14583,406
2021,Z,66025059,25–59 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,3583,151
2021,Z,66025059,25–59 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,33580,1170
2021,Z,66025059,25–59 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,14943,381
2021,Z,66025059,25–59 let,CZ0714,Přerov,CZ071,Olomoucký kraj,16526,568
2021,Z,66025059,25–59 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,16116,480
2021,Z,66025059,25–59 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,13735,237
2021,Z,66025059,25–59 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,18480,342
2021,Z,66025059,25–59 let,CZ0723,Vsetín,CZ072,Zlínský kraj,19074,507
2021,Z,66025059,25–59 let,CZ0724,Zlín,CZ072,Zlínský kraj,24353,519
2021,Z,66025059,25–59 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,11225,524
2021,Z,66025059,25–59 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,30299,827
2021,Z,66025059,25–59 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,31313,1095
2021,Z,66025059,25–59 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,20294,615
2021,Z,66025059,25–59 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,25131,1146
